id|Regione|Provincia|Comune|Indirizzo|Cap|Banca|ABI|CAB
24966|Trentino-Alto Adige|Trento|Mezzolombardo|Via A. de Gasperi, 4|38017|Banca Popolare Dell'Alto Adige Societa' per Azioni (in Tedesco Sudtiroler Volksbank A.G.)|5856|35040
24967|Trentino-Alto Adige|Trento|Mezzolombardo|Via de Gasperi, 1|38017|Banco Popolare - Societa' Cooperativa|5034|35040
24968|Trentino-Alto Adige|Trento|Mezzolombardo|Via Arturo de Varda, 36|38017|Cassa di Risparmio Di Bolzano S.P.A. - Sudtiroler Sparkasse Ag|6045|35040
24969|Trentino-Alto Adige|Trento|Mezzolombardo|Corso del Popolo, 22|38017|Cassa Rurale di Mezzolombardo e San Michele All'Adige - Banca Di Credito Cooperativo - Societa' Cooperativa|8139|35040
24970|Trentino-Alto Adige|Trento|Mezzolombardo|Via Trento, 115|38017|Cassa Rurale di Mezzolombardo e San Michele All'Adige - Banca Di Credito Cooperativo - Societa' Cooperativa|8139|35041
24971|Trentino-Alto Adige|Trento|Mezzolombardo|Piazza Pio Xii, 5|38017|Cassa Rurale Giudicarie Valsabbia Paganella - Banca Di Credito Cooperativo - Societa' Cooperativa|8078|35040
24972|Trentino-Alto Adige|Trento|Mezzolombardo|Piazza delle Erbe, 2|38017|Intesa Sanpaolo S.P.A.|3069|35044
24973|Trentino-Alto Adige|Trento|Mezzolombardo|Piazza Cassa di Risparmio, 3|38017|Unicredit, Societa' per Azioni|2008|35040
24974|Trentino-Alto Adige|Trento|Moena|Piaz de Ramon, 24|38035|Banca Popolare Dell'Alto Adige Societa' per Azioni (in Tedesco Sudtiroler Volksbank A.G.)|5856|35050
24975|Trentino-Alto Adige|Trento|Moena|Piaz de Sotegrava, 1|38035|Cassa Rurale Val di Fassa e Agordino - Banca Di Credito Cooperativo - Societa' Cooperativa|8140|35050
24976|Trentino-Alto Adige|Trento|Moena|L Vial, 5|38035|Intesa Sanpaolo S.P.A.|3069|35054
24977|Trentino-Alto Adige|Trento|Moena|Piaz de Ramon, 61|38035|Unicredit, Societa' per Azioni|2008|35050
24978|Trentino-Alto Adige|Trento|Molveno|Piazza Scuole, 2/B|38018|Cassa Rurale Giudicarie Valsabbia Paganella - Banca Di Credito Cooperativo - Societa' Cooperativa|8078|35070
24979|Trentino-Alto Adige|Trento|Mori|Via Terra Nera, 48/C|38065|Banca Popolare Dell'Alto Adige Societa' per Azioni (in Tedesco Sudtiroler Volksbank A.G.)|5856|35090
24980|Trentino-Alto Adige|Trento|Mori|Via al Castello, 24|38060|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35091
24981|Trentino-Alto Adige|Trento|Mori|Via Capitello, 27|38060|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35092
24982|Trentino-Alto Adige|Trento|Mori|Via Marconi, 4|38065|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35090
24983|Trentino-Alto Adige|Trento|Mori|Piazzale Malfatti, 5|38065|Unicredit, Societa' per Azioni|2008|35090
24984|Trentino-Alto Adige|Trento|Nago-Torbole|Via Matteotti, 89|38069|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35102
24985|Trentino-Alto Adige|Trento|Nago-Torbole|Via s. Sighele, 13|38060|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35101
24986|Trentino-Alto Adige|Trento|Nago-Torbole|Via Giacomo Matteotti, 30|38069|Unicredit, Societa' per Azioni|2008|35100
24987|Trentino-Alto Adige|Trento|Nave San Rocco|Via Ezio Maccani, 1|38010|Cassa Rurale Lavis - Valle di Cembra - Banca Di Credito Cooperativo - Societa' Cooperativa|8120|35120
24988|Trentino-Alto Adige|Trento|Nogaredo|Via delle Zuccatte, 4|38060|Cassa Rurale di Isera - Banca Di Credito Cooperativo - Societa' Cooperativa|8107|35130
24989|Trentino-Alto Adige|Trento|Nomi|Piazza Springa, 7|38060|Cassa Rurale Alta Vallagarina di Besenello, Calliano, Nomi, Volano - Banca Di Credito Cooperativo - Societa' Cooperativa|8305|35140
24990|Trentino-Alto Adige|Trento|Novaledo|Via Forno, 10|38050|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35159
24991|Trentino-Alto Adige|Trento|Ospedaletto|Via Roma, 64|38050|Cassa Rurale Valsugana e Tesino - Banca di Credito Cooperativo - Societa' Cooperativa|8102|35160
24992|Trentino-Alto Adige|Trento|Ossana|Via 3 Novembre, 16|38026|Cassa Rurale Alta Valdisole e Pejo - Banca Di Credito Cooperativo - Societa' Cooperativa|8163|35170
24993|Trentino-Alto Adige|Trento|Panchià|Via Nazionale, 37/A|38030|Cassa Rurale di Fiemme - Banca Di Credito Cooperativo - Societa' Cooperativa|8184|35180
24994|Trentino-Alto Adige|Trento|Peio|Via 24 Maggio, 46|38020|Cassa Rurale Alta Valdisole e Pejo - Banca Di Credito Cooperativo - Societa' Cooperativa|8163|35201
24995|Trentino-Alto Adige|Trento|Peio|Via Roma, 22|38024|Cassa Rurale Alta Valdisole e Pejo - Banca Di Credito Cooperativo - Societa' Cooperativa|8163|35200
24996|Trentino-Alto Adige|Trento|Pellizzano|Via Nazionale, 49|38020|Cassa Rurale Alta Valdisole e Pejo - Banca Di Credito Cooperativo - Societa' Cooperativa|8163|35210
24997|Trentino-Alto Adige|Trento|Pergine Valsugana|Viale Venezia, 44|38057|Banca Popolare Dell'Alto Adige Societa' per Azioni (in Tedesco Sudtiroler Volksbank A.G.)|5856|35220
24998|Trentino-Alto Adige|Trento|Pergine Valsugana|Via Dante, 20|38057|Banco Popolare - Societa' Cooperativa|5034|35220
24999|Trentino-Alto Adige|Trento|Pergine Valsugana|Localita' Fratte 20/A|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35227
25000|Trentino-Alto Adige|Trento|Pergine Valsugana|Piazza G. Prada, 3|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35228
25001|Trentino-Alto Adige|Trento|Pergine Valsugana|Piazza Gavazzi, 5|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35220
25002|Trentino-Alto Adige|Trento|Pergine Valsugana|Piazza Serra, 7|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35224
25003|Trentino-Alto Adige|Trento|Pergine Valsugana|Strada per Calceranica 9|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35223
25004|Trentino-Alto Adige|Trento|Pergine Valsugana|Via Bellini, 21|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35222
25005|Trentino-Alto Adige|Trento|Pergine Valsugana|Via Fabio Filzi, 1|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35225
25006|Trentino-Alto Adige|Trento|Pergine Valsugana|Via Falori 17|38057|Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Societa' Cooperativa|8178|35221
25007|Trentino-Alto Adige|Trento|Pergine Valsugana|Via Chimelli, 2 Angolo Via Crivelli|38057|Intesa Sanpaolo S.P.A.|3069|35225
25008|Trentino-Alto Adige|Trento|Pergine Valsugana|Via Pennella, 106|38057|Unicredit, Societa' per Azioni|2008|35220
25009|Trentino-Alto Adige|Trento|Pieve di Bono-Prezzo|Via Roma, 28|38085|Banco di Brescia San Paolo Cab Societa' per Azioni (Abbr. Banco Di Brescia S.P.A.)|3500|35230
25010|Trentino-Alto Adige|Trento|Pieve di Bono-Prezzo|Via Roma, 1|38085|Cassa Rurale Adamello - Brenta Banca di Credito Cooperativo - Societa' Cooperativa|8024|5608
25011|Trentino-Alto Adige|Trento|Pieve Tesino|Via Brigata Abruzzi, 7|38050|Cassa Rurale Valsugana e Tesino - Banca di Credito Cooperativo - Societa' Cooperativa|8102|35250
25012|Trentino-Alto Adige|Trento|Pieve Tesino|Via Buffa Schievano, 3|38050|Unicredit, Societa' per Azioni|2008|35250
25013|Trentino-Alto Adige|Trento|Pinzolo|Via Caola, 10|38086|Banco Popolare - Societa' Cooperativa|5034|35260
25014|Trentino-Alto Adige|Trento|Pinzolo|Piazza Righi, 2|38086|Cassa Rurale Pinzolo - Banca di Credito Cooperativo - Societa' Cooperativa|8179|35261
25015|Trentino-Alto Adige|Trento|Pinzolo|Via Dolomiti di Brenta, 12|38086|Cassa Rurale Pinzolo - Banca di Credito Cooperativo - Societa' Cooperativa|8179|35262
25016|Trentino-Alto Adige|Trento|Pinzolo|Viale G.Marconi|38086|Cassa Rurale Pinzolo - Banca di Credito Cooperativo - Societa' Cooperativa|8179|35260
25017|Trentino-Alto Adige|Trento|Pinzolo|Piazza Brenta Alta, 9/10|38086|Intesa Sanpaolo S.P.A.|3069|35264
25018|Trentino-Alto Adige|Trento|Pinzolo|Corso Trento, 55|38086|Unicredit, Societa' per Azioni|2008|35260
25019|Trentino-Alto Adige|Trento|Pinzolo|Via Pradalago, 1|38086|Unicredit, Societa' per Azioni|2008|35261
25020|Trentino-Alto Adige|Trento|Pomarolo|Piazza A. de Gasperi, 1|38060|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|35910
25021|Trentino-Alto Adige|Trento|Porte di Rendena|Piazza Manzoni, 1|38080|Cassa Rurale Val Rendena - Banca di Credito Cooperativo - Societa' Cooperativa|8248|5611
25022|Trentino-Alto Adige|Trento|Pozza di Fassa|Strada de Meida, 5|38036|Cassa Rurale Val di Fassa e Agordino - Banca Di Credito Cooperativo - Societa' Cooperativa|8140|35270
25023|Trentino-Alto Adige|Trento|Pozza di Fassa|Strada Dolomites, 60|38036|Intesa Sanpaolo S.P.A.|3069|35274
25024|Trentino-Alto Adige|Trento|Pozza di Fassa|Strada Dolomites, 20|38036|Unicredit, Societa' per Azioni|2008|35270
25025|Trentino-Alto Adige|Trento|Predaia|Piazza Centrale, 8|38010|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5518
25026|Trentino-Alto Adige|Trento|Predaia|Piazza di San Vittore, 3|38012|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5514
25027|Trentino-Alto Adige|Trento|Predaia|Via della Pausa, 26|38012|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5515
25028|Trentino-Alto Adige|Trento|Predaia|Via e. Pret, 1/C|38010|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5527
25029|Trentino-Alto Adige|Trento|Predaia|Via Ferrari, 14|38010|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5517
25030|Trentino-Alto Adige|Trento|Predaia|Via s. Michele, 12/B|38010|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5525
25031|Trentino-Alto Adige|Trento|Predaia|Via Sonora, 7|38012|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5516
25032|Trentino-Alto Adige|Trento|Predaia|Via Venezia, 19|38010|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|5526
25033|Trentino-Alto Adige|Trento|Predaia|Piazza di San Vittore, 18|38012|Unicredit, Societa' per Azioni|2008|5516
25034|Trentino-Alto Adige|Trento|Predaia|Piazza Santa Croce, 1|38010|Unicredit, Societa' per Azioni|2008|5515
25035|Trentino-Alto Adige|Trento|Predazzo|Via Fiamme Gialle, 54/A|38037|Cassa Rurale di Fiemme - Banca Di Credito Cooperativo - Societa' Cooperativa|8184|35281
25036|Trentino-Alto Adige|Trento|Predazzo|Via G. Garibaldi, 10|38037|Cassa Rurale di Fiemme - Banca Di Credito Cooperativo - Societa' Cooperativa|8184|35280
25037|Trentino-Alto Adige|Trento|Predazzo|Via Trento, 4|38037|Intesa Sanpaolo S.P.A.|3069|35283
25038|Trentino-Alto Adige|Trento|Predazzo|Corso Dolomiti, 15|38037|Unicredit, Societa' per Azioni|2008|35280
25039|Trentino-Alto Adige|Trento|Primiero San Martino di Castrozza|Via Pez Gaiart, 8|38058|Cassa Rurale Valli di Primiero e Vanoi - Banca Di Credito Cooperativo - Societa' Cooperativa|8279|5615
25040|Trentino-Alto Adige|Trento|Primiero San Martino di Castrozza|Via Risorgimento, 5|38054|Cassa Rurale Valli di Primiero e Vanoi - Banca Di Credito Cooperativo - Societa' Cooperativa|8279|5614
25041|Trentino-Alto Adige|Trento|Primiero San Martino di Castrozza|Via G. Terrabugio, 19|38054|Intesa Sanpaolo S.P.A.|3069|5614
25042|Trentino-Alto Adige|Trento|Primiero San Martino di Castrozza|Piazza Negrelli, 1|38054|Unicredit, Societa' per Azioni|2008|5615
25043|Trentino-Alto Adige|Trento|Rabbi|San Bernardo, 171|38020|Cassa Rurale di Rabbi e Caldes - Banca Di Credito Cooperativo - Societa' Cooperativa|8042|35290
25044|Trentino-Alto Adige|Trento|Revò|Via C.A.Martini, 36|38028|Cassa Rurale Novella e Alta Anaunia - Banca di Credito Cooperativo - Societa' Cooperativa|8200|35310
25045|Trentino-Alto Adige|Trento|Riva del Garda|Viale Canella, 14|38066|Banca Piccolo Credito Valtellinese, Societa' per Azioni|5216|35320
25046|Trentino-Alto Adige|Trento|Riva del Garda|Via Damiano Chiesa, 4G-4H|38066|Banca Popolare Dell'Alto Adige Societa' per Azioni (in Tedesco Sudtiroler Volksbank A.G.)|5856|35320
25047|Trentino-Alto Adige|Trento|Riva del Garda|Viale Dante, 11|38066|Banca Popolare di Sondrio, Societa' Cooperativa Per Azioni|5696|35320
25048|Trentino-Alto Adige|Trento|Riva del Garda|Viale s. Francesco, 2/C|38066|Banco Popolare - Societa' Cooperativa|5034|35320
25049|Trentino-Alto Adige|Trento|Riva del Garda|Viale Trento, 46|38066|Bper Banca S.P.A.|5387|35320
25050|Trentino-Alto Adige|Trento|Riva del Garda|Viale Roma, 26|38066|Cassa di Risparmio Di Bolzano S.P.A. - Sudtiroler Sparkasse Ag|6045|35320
25051|Trentino-Alto Adige|Trento|Riva del Garda|Via Damiano Chiesa, 10/A|38066|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35320
25052|Trentino-Alto Adige|Trento|Riva del Garda|Via dei Ferrari, 1|38066|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35323
25053|Trentino-Alto Adige|Trento|Riva del Garda|Viale Roma, 12/A|38066|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35325
25054|Trentino-Alto Adige|Trento|Riva del Garda|Viale Rovereto 29|38066|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35322
25055|Trentino-Alto Adige|Trento|Riva del Garda|Viale Trento, 59/G|38066|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35321
25056|Trentino-Alto Adige|Trento|Riva del Garda|Viale Martiri 28 Giugno, 2|38066|Cassa Rurale di Ledro - Banca Di Credito Cooperativo - Societa' Cooperativa|8026|35320
25057|Trentino-Alto Adige|Trento|Riva del Garda|Viale Trento, 57|38066|Credito Emiliano S.P.A.|3032|35320
25058|Trentino-Alto Adige|Trento|Riva del Garda|Viale Martiri XXVIII Giugno, 1/A|38066|Intesa Sanpaolo S.P.A.|3069|35325
25059|Trentino-Alto Adige|Trento|Riva del Garda|Piazza Garibaldi, 3|38066|Unicredit, Societa' per Azioni|2008|35320
25060|Trentino-Alto Adige|Trento|Romallo|Piazza Madonna Pellegrina, 4|38020|Cassa Rurale Novella e Alta Anaunia - Banca di Credito Cooperativo - Societa' Cooperativa|8200|35330
25061|Trentino-Alto Adige|Trento|Romeno|Via IV Novembre, 22|38010|Cassa Rurale d'Anaunia - Banca di Credito Cooperativo - Taio- Societa' Cooperativa|8263|35340
25062|Trentino-Alto Adige|Trento|Roncegno Terme|Via Froner, 3|38050|Cassa Rurale di Roncegno - Banca Di Credito Cooperativo - Societa' Cooperativa|8206|35350
25063|Trentino-Alto Adige|Trento|Roncegno Terme|Via Nazionale|38050|Cassa Rurale di Roncegno - Banca Di Credito Cooperativo - Societa' Cooperativa|8206|35351
25064|Trentino-Alto Adige|Trento|Ronchi Valsugana|Via Marchi, 3/A|38050|Cassa Rurale di Roncegno - Banca di Credito Cooperativo - Società Cooperativa|8206|84840
25065|Trentino-Alto Adige|Trento|Ronzo-Chienis|Via Manzoni, 19|38060|Cassa Rurale Alto Garda - Banca di Credito Cooperativo - Societa' Cooperativa|8016|35190
25066|Trentino-Alto Adige|Trento|Roverè della Luna|Via Antonio Rosmini, 3|38030|Cassa Rurale di Rovere' della Luna - Banca Di Credito Cooperativo - Societa' Cooperativa|8209|35370
25067|Trentino-Alto Adige|Trento|Rovereto|Via Craffonara, 12|38068|Banca Monte dei Paschi di Siena S.P.A.|1030|20800
25068|Trentino-Alto Adige|Trento|Rovereto|Via Dante Alighieri, 42|38068|Banca Nazionale del Lavoro S.P.A. (in Forma Contratta Bnl S.P.A.)|1005|20899
25069|Trentino-Alto Adige|Trento|Rovereto|Corso Rosmini, 36|38068|Banca Piccolo Credito Valtellinese, Societa' per Azioni|5216|20800
25070|Trentino-Alto Adige|Trento|Rovereto|Via G.M. della Croce, 2|38068|Banca Popolare Dell'Alto Adige Societa' per Azioni (in Tedesco Sudtiroler Volksbank A.G.)|5856|20800
25071|Trentino-Alto Adige|Trento|Rovereto|Corso Antonio Rosmini, 68 Angolo Via Fontana|38068|Banca Popolare di Sondrio, Societa' Cooperativa Per Azioni|5696|20800
25072|Trentino-Alto Adige|Trento|Rovereto|Via Camillo Benso di Cavour, 31|38068|Banca Popolare di Vicenza - Societa' per Azioni|5728|20800
25073|Trentino-Alto Adige|Trento|Rovereto|Corso Rosmini, 10|38068|Banco Popolare - Societa' Cooperativa|5034|20800
25074|Trentino-Alto Adige|Trento|Rovereto|Via per Marco, 14 C/O Centro 'Area 22'|38068|Banco Popolare - Societa' Cooperativa|5034|20801
25075|Trentino-Alto Adige|Trento|Rovereto|Corso Bettini, 51/Bis|38068|Bper Banca S.P.A.|5387|20800
25076|Trentino-Alto Adige|Trento|Rovereto|Via Paoli, 14|38068|Cassa di Risparmio Di Bolzano S.P.A. - Sudtiroler Sparkasse Ag|6045|20800
25077|Trentino-Alto Adige|Trento|Rovereto|Via Baratieri Ang. Via Piomarta|38068|Cassa Rurale degli Altipiani - Banca di Credito Cooperativo - Societa' Cooperativa|8091|20800
25078|Trentino-Alto Adige|Trento|Rovereto|Piazza F. Guella, 1/G|38068|Cassa Rurale di Lizzana - Banca Di Credito Cooperativo - Societa' Cooperativa|8123|20800
25079|Trentino-Alto Adige|Trento|Rovereto|Via Abetone, 14|38068|Cassa Rurale di Lizzana - Banca Di Credito Cooperativo - Societa' Cooperativa|8123|20803
25080|Trentino-Alto Adige|Trento|Rovereto|Via Due Novembre, 54|38068|Cassa Rurale di Lizzana - Banca Di Credito Cooperativo - Societa' Cooperativa|8123|20802
25081|Trentino-Alto Adige|Trento|Rovereto|Corso Verona, 3|38068|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|20805
25082|Trentino-Alto Adige|Trento|Rovereto|Piazza Erbe, 2|38068|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|20806
25083|Trentino-Alto Adige|Trento|Rovereto|Via A. Prato, 95|38068|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|20807
25084|Trentino-Alto Adige|Trento|Rovereto|Via Leonardo da Vinci, 1|38068|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|20801
25085|Trentino-Alto Adige|Trento|Rovereto|Via Manzoni, 1|38068|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|20800
25086|Trentino-Alto Adige|Trento|Rovereto|Via Perosi, 4/A|38068|Cassa Rurale di Rovereto - Banca Di Credito Cooperativo - Societa' Cooperativa|8210|20804
25087|Trentino-Alto Adige|Trento|Rovereto|Piazza Leoni, 27|38068|Credito Emiliano S.P.A.|3032|20800
25088|Trentino-Alto Adige|Trento|Rovereto|Via F.Lli Fontana, 18/B|38068|Deutsche Bank S.P.A.|3104|20800
25089|Trentino-Alto Adige|Trento|Rovereto|Corso Antonio Rosmini, 56|38068|Intesa Sanpaolo S.P.A.|3069|20810
25090|Trentino-Alto Adige|Trento|Rovereto|Piazza Cesare Battisti, 1|38068|Intesa Sanpaolo S.P.A.|3069|20808
25091|Trentino-Alto Adige|Trento|Rovereto|Corso Bettini, 22|38068|Unicredit, Societa' per Azioni|2008|20805
25092|Trentino-Alto Adige|Trento|Rovereto|Piazza Achille Leoni, 4|38068|Unicredit, Societa' per Azioni|2008|20802
25093|Trentino-Alto Adige|Trento|Rovereto|Piazza Achille Leoni, 4|38068|Unicredit, Societa' per Azioni|2008|20806
25094|Trentino-Alto Adige|Trento|Rovereto|Piazza Rosmini, 5|38068|Unicredit, Societa' per Azioni|2008|20800
25095|Trentino-Alto Adige|Trento|Ruffrè-Mendola|Via Maso Lana, 3|38010|Cassa Rurale Novella e Alta Anaunia - Banca di Credito Cooperativo - Societa' Cooperativa|8200|35931
25096|Trentino-Alto Adige|Trento|Rumo|Numero Civico, 67|38020|Cassa Rurale di Tuenno - Val Di Non - Banca Di Credito Cooperativo - Societa' Cooperativa|8282|35380
25097|Trentino-Alto Adige|Trento|Samone|Via Nuova Superiore, 1|38059|Cassa Rurale Olle - Samone - Scurelle Banca di Credito Cooperativo Società Cooperativa|8167|35390
25098|Trentino-Alto Adige|Trento|San Lorenzo Dorsino|Via per Promeghin, 3|38078|Cassa Rurale Giudicarie Valsabbia Paganella - Banca Di Credito Cooperativo - Societa' Cooperativa|8078|5522
25099|Trentino-Alto Adige|Trento|San Michele all'Adige|Piazza Chiste', 6|38010|Cassa Rurale di Mezzolombardo e San Michele All'Adige - Banca Di Credito Cooperativo - Societa' Cooperativa|8139|35410
